WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.85529160794569 45.1947539017073))",COURDEAU0000002215481990,Cours d'eau,,ruisseau de chenevarie
"MULTIPOINT ((5.79416030041672 45.10924147013))",COURDEAU0000002215481992,Cours d'eau,,ruisseau de la grande combe
"MULTIPOINT ((5.99944835236428 45.2883833452773))",COURDEAU0000002215481994,Cours d'eau,,ruisseau de pierre herse
"MULTIPOINT ((5.82000957519376 45.1697004420445))",COURDEAU0000002215481995,Cours d'eau,,ruisseau du bit
"MULTIPOINT ((5.66531143045089 45.1452181971944))",COURDEAU0000002215482009,Cours d'eau,,ruisseau de pénatière
"MULTIPOINT ((5.95284753092157 45.4681466874136))",COURDEAU0000002215481996,Cours d'eau,,combe fraisière
"MULTIPOINT ((5.83924188736071 45.4059569099854))",COURDEAU0000002215481997,Cours d'eau,,ruisseau des bas
"MULTIPOINT ((5.62201500278088 45.0835779074165))",COURDEAU0000002215481999,Cours d'eau,,ruisseau du col de l'arc
"MULTIPOINT ((5.8046961257654 45.0932874188573))",COURDEAU0000002215482001,Cours d'eau,,ruisseau de la duy
"MULTIPOINT ((5.85353561513861 45.0991805136117))",COURDEAU0000002215482002,Cours d'eau,,ruisseau de fénérieux
"MULTIPOINT ((5.64435357970569 45.1382655863714))",COURDEAU0000002215482003,Cours d'eau,,draye blanche
"MULTIPOINT ((5.9826391411602 45.4630917251871))",COURDEAU0000002215482004,Cours d'eau,,ruisseau de romanon
"MULTIPOINT ((5.92758849168761 45.2103586522673))",COURDEAU0000002215482005,Cours d'eau,,ruisseau de la contamine
"MULTIPOINT ((5.9439876764845 45.2115673749747))",COURDEAU0000002215482014,Cours d'eau,,ruisseau de grand joly
"MULTIPOINT ((5.94378261880874 45.4541955157349))",COURDEAU0000002215482006,Cours d'eau,,combe de la plious
"MULTIPOINT ((5.86948028541766 45.191046414715))",COURDEAU0000002215482007,Cours d'eau,,ruisseau de la bourjat
"MULTIPOINT ((5.60090662657997 45.2466573392417))",COURDEAU0000002215482010,Cours d'eau,,ruisseau de la gorge
"MULTIPOINT ((5.60656791705121 45.2484308654684))",COURDEAU0000002215482011,Cours d'eau,,ruisseau des lauses
"MULTIPOINT ((6.003651885109 45.3290827290214))",COURDEAU0000002215482012,Cours d'eau,,ravin de ruche
"MULTIPOINT ((5.73719152836108 45.2581345114921))",COURDEAU0000002215482015,Cours d'eau,,ruisseau de fontvieille
"MULTIPOINT ((5.7061658284683 45.2687258688018))",COURDEAU0000002215482016,Cours d'eau,,le ruisson
"MULTIPOINT ((5.59290026924096 45.2623508726332))",COURDEAU0000002215482017,Cours d'eau,,ruisseau de la chenevarie
"MULTIPOINT ((5.92972866804715 45.2692706583183))",COURDEAU0000002215482018,Cours d'eau,,ruisseau de merdaret
"MULTIPOINT ((5.74944323382256 45.2746361114228))",COURDEAU0000002215482019,Cours d'eau,,ruisseau de la pinea
"MULTIPOINT ((6.01441540564493 45.2993003635857))",COURDEAU0000002215482020,Cours d'eau,,ruisseau du pin
"MULTIPOINT ((6.01305447890987 45.3025836816005))",COURDEAU0000002215482021,Cours d'eau,,ruisseau de l'éduit
"MULTIPOINT ((6.01334775209473 45.0602470921396))",COURDEAU0000002215482038,Cours d'eau,,ruisseau du rat
"MULTIPOINT ((5.71287060189483 45.2756170003575))",COURDEAU0000002215482022,Cours d'eau,,ruisseau de furetas
"MULTIPOINT ((5.99186789287096 45.3116704350297))",COURDEAU0000002215482023,Cours d'eau,,ruisseau du clapier
"MULTIPOINT ((5.992851064582 45.3057266970219))",COURDEAU0000002215482024,Cours d'eau,,ruisseau d'arbenais
"MULTIPOINT ((6.02130022943567 45.3180673847344))",COURDEAU0000002215482025,Cours d'eau,,ruisseau de la combe de l'envers
"MULTIPOINT ((6.01670984301557 45.3056191534523))",COURDEAU0000002215482027,Cours d'eau,,ruisseau des moilles
"MULTIPOINT ((6.01937779699702 45.3126225830833))",COURDEAU0000002215482029,Cours d'eau,,ruisseau de fontanil
"MULTIPOINT ((5.92656041913733 45.2652403588942))",COURDEAU0000002215482030,Cours d'eau,,ruisseau de recourbin
"MULTIPOINT ((6.01504076900431 45.3914536496577))",COURDEAU0000002215482031,Cours d'eau,,ruisseau du trouillet
"MULTIPOINT ((5.9727481244567 45.2580166517587))",COURDEAU0000002215482032,Cours d'eau,,ruisseau de pré boutey
"MULTIPOINT ((5.74875481100074 45.3609837957842))",COURDEAU0000002215482033,Cours d'eau,,torrent des agneaux
"MULTIPOINT ((6.02870549655769 45.1083569048145))",COURDEAU0000002215482034,Cours d'eau,,ruisseau des combettes
"MULTIPOINT ((5.37344910914194 45.1116428487515))",COURDEAU0000002215482035,Cours d'eau,,ruisseau de mignon
"MULTIPOINT ((6.10284782357607 45.0750260592083))",COURDEAU0000002215482036,Cours d'eau,,ruisseau du fond du col
"MULTIPOINT ((5.90712818270347 44.7695920696767))",COURDEAU0000002215482044,Cours d'eau,,ruisseau d'aubessac
"MULTIPOINT ((5.8963985191485 44.8814697981408))",COURDEAU0000002215482045,Cours d'eau,,combe torrenche
"MULTIPOINT ((6.2945439267253 44.9715036650737))",COURDEAU0000002215485995,Cours d'eau,,draye du replat
"MULTIPOINT ((5.84286255779884 45.1909111975079))",COURDEAU0000002215486114,Cours d'eau,,ruisseau de la pérérée
"MULTIPOINT ((5.80569339988893 45.1307750902815))",COURDEAU0000002215484656,Cours d'eau,,ruisseau de pragas
"MULTIPOINT ((5.63000800060313 45.2884118617873))",COURDEAU0000002215485279,Cours d'eau,,le béal
"MULTIPOINT ((5.82004512617894 45.2674920241364))",COURDEAU0000002000796061,Cours d'eau,,ruisseau de larguit
"MULTIPOINT ((5.94163029833096 44.9795523727918))",COURDEAU0000002000795444,Cours d'eau,,le rochier
"MULTIPOINT ((5.89340057703979 44.9575401978003))",COURDEAU0000002000795460,Cours d'eau,,ruisseau de rif bruyant
"MULTIPOINT ((5.63847189120157 45.2364060501209))",COURDEAU0000002215487748,Cours d'eau,,méandre de la fontaine du merle
"MULTIPOINT ((5.64945417144479 45.2370668930939))",COURDEAU0000002215487749,Cours d'eau,,ancien méandre du pierre hébert
"MULTIPOINT ((5.63694780711405 45.2376402698951))",COURDEAU0000002215487750,Cours d'eau,,draye du sébloux
"MULTIPOINT ((5.24477497005237 45.2085408353384))",COURDEAU0000002000803081,Cours d'eau,,le furand
"MULTIPOINT ((5.33759172390796 45.0830625755835))",COURDEAU0000002000803111,Cours d'eau,,ruisseau de bimat
"MULTIPOINT ((5.33220425874291 45.1246461378634))",COURDEAU0000002000803108,Cours d'eau,,ruisseau chaussère
"MULTIPOINT ((5.34254313151514 45.2542735930963))",COURDEAU0000002000803067,Cours d'eau,,le vézy
"MULTIPOINT ((5.50393995815047 45.0978725386068))",COURDEAU0000002000802656,Cours d'eau,,ruisseau du brochet
"MULTIPOINT ((5.558119252342 44.8463519986483))",COURDEAU0000002000796580,Cours d'eau,,ruisseau beaugela
"MULTIPOINT ((5.60150212947422 44.7684528775164))",COURDEAU0000002000796609,Cours d'eau,,ruisseau d'esparron
"MULTIPOINT ((5.74076082665608 44.7674018255233))",COURDEAU0000002000796162,Cours d'eau,,ruisseau du glot
"MULTIPOINT ((5.38544264066787 45.0747005559166))",COURDEAU0000002000802664,Cours d'eau,,ruisseau des jallifiers
"MULTIPOINT ((5.67512449356404 44.8199976810378))",COURDEAU0000002000796585,Cours d'eau,,l'ebron
"MULTIPOINT ((5.68664943327341 44.8459482372072))",COURDEAU0000002000796576,Cours d'eau,,ruisseau du trait
"MULTIPOINT ((5.68551782731434 44.766446620361))",COURDEAU0000002000796604,Cours d'eau,,ruisseau de chante-louve
"MULTIPOINT ((5.68724078405342 44.7623069722841))",COURDEAU0000002000796606,Cours d'eau,,ruisseau de la croix-haute
"MULTIPOINT ((5.36248585407126 45.046181515167))",COURDEAU0000002000802667,Cours d'eau,,la vernaisson
"MULTIPOINT ((5.35826030460941 45.1370174900434))",COURDEAU0000002000803106,Cours d'eau,,le ruzand
"MULTIPOINT ((5.44361008464397 45.1681139466988))",COURDEAU0000002000802650,Cours d'eau,,la bouisse
"MULTIPOINT ((5.54673773145477 44.8766601913567))",COURDEAU0000002000802680,Cours d'eau,,ruisseau de mouna
"MULTIPOINT ((5.50424009436372 45.1993875279446))",COURDEAU0000002000802633,Cours d'eau,,ruisseau de tourtonnière
"MULTIPOINT ((5.53924088786824 44.9316185847049))",COURDEAU0000002000802674,Cours d'eau,,rif clar
"MULTIPOINT ((5.52741629094927 45.1679165362829))",COURDEAU0000002000802639,Cours d'eau,,ruisseau des plagneux
"MULTIPOINT ((5.50142323714524 45.2377757049154))",COURDEAU0000002000802624,Cours d'eau,,ruisseau de l'abreuvoir
"MULTIPOINT ((5.54462596589952 45.1615868086602))",COURDEAU0000002000802646,Cours d'eau,,ruisseau des rivaux
"MULTIPOINT ((5.47305819056021 45.1832121625568))",COURDEAU0000002000802644,Cours d'eau,,le racleterre
"MULTIPOINT ((5.50075652894171 45.2395140109834))",COURDEAU0000002000802627,Cours d'eau,,l'échinard
"MULTIPOINT ((5.48858350008372 45.2948502737021))",COURDEAU0000002000802607,Cours d'eau,,ruisseau de tête noire
"MULTIPOINT ((5.52772076399676 45.2895932843445))",COURDEAU0000002000802603,Cours d'eau,,canal de fuge-morge
"MULTIPOINT ((5.55177834389479 44.8876848033832))",COURDEAU0000002000802679,Cours d'eau,,ruisseau du ciel
"MULTIPOINT ((5.56204061856735 44.8853693987945))",COURDEAU0000002000796572,Cours d'eau,,ruisseau de la delouras
"MULTIPOINT ((5.55397259863048 44.9528234422754))",COURDEAU0000002000802673,Cours d'eau,,ruisseau de berrièves
"MULTIPOINT ((5.55397259863048 44.9528234422754))",COURDEAU0000002000802673,Cours d'eau,,ruisseau de berrieves
"MULTIPOINT ((5.57311550335701 44.8863690418515))",COURDEAU0000002000796573,Cours d'eau,,ruisseau de chauplane
"MULTIPOINT ((5.5954303970916 44.8935806056724))",COURDEAU0000002000796571,Cours d'eau,,torrent de riffol
"MULTIPOINT ((5.58636586426727 45.0964964311754))",COURDEAU0000002000796518,Cours d'eau,,ruisseau plènouse
"MULTIPOINT ((5.62751243631553 45.0292366219155))",COURDEAU0000002000796533,Cours d'eau,,ruisseau du champa
"MULTIPOINT ((5.60369348731672 44.9168513293351))",COURDEAU0000002000796559,Cours d'eau,,ruisseau du coucouri
"MULTIPOINT ((5.62851389022724 44.9626132682987))",COURDEAU0000002000796547,Cours d'eau,,ruisseau du fanjaret
"MULTIPOINT ((5.630279332679 44.9375338737956))",COURDEAU0000002000796554,Cours d'eau,,ruisseau de ponsonnanche
"MULTIPOINT ((5.64125348077748 44.9051571093343))",COURDEAU0000002000796556,Cours d'eau,,ruisseau de côte rouge
"MULTIPOINT ((5.63376324074404 44.9915538027469))",COURDEAU0000002000796539,Cours d'eau,,ruisseau verdant de cassoulet
"MULTIPOINT ((5.6147384146752 45.0492783638082))",COURDEAU0000002000796525,Cours d'eau,,ruisseau de font belin
"MULTIPOINT ((5.61680278264698 45.1470631957509))",COURDEAU0000002000796510,Cours d'eau,,le bruyant
"MULTIPOINT ((5.64686783498953 45.0569209888052))",COURDEAU0000002000796520,Cours d'eau,,ruisseau de la lampe
"MULTIPOINT ((5.64379896446403 45.1485482409776))",COURDEAU0000002000796511,Cours d'eau,,ruisseau du bessay
"MULTIPOINT ((5.56962412594945 45.1693155734516))",COURDEAU0000002000802638,Cours d'eau,,le méaudret
"MULTIPOINT ((5.65871668576826 45.1799836318037))",COURDEAU0000002000796502,Cours d'eau,,ruisseau du bouteillard
"MULTIPOINT ((5.58052800836449 45.2575722746203))",COURDEAU0000002000796487,Cours d'eau,,la voroize
"MULTIPOINT ((5.61422999300011 45.2930594565597))",COURDEAU0000002000796422,Cours d'eau,,canal du ruisset
"MULTIPOINT ((5.62631466699072 45.2871733924261))",COURDEAU0000002000796426,Cours d'eau,,canal du montdragon
"MULTIPOINT ((5.63044264957828 45.2499561473121))",COURDEAU0000002000796424,Cours d'eau,,ruisseau de pierre hébert
"MULTIPOINT ((5.63044264957828 45.2499561473121))",COURDEAU0000002000796424,Cours d'eau,,ruisseau du pierre hébert
"MULTIPOINT ((5.68022487370704 44.9724055107978))",COURDEAU0000002000796497,Cours d'eau,,ruisseau de la font vieille
"MULTIPOINT ((5.66586694550407 45.246380486784))",COURDEAU0000002000796488,Cours d'eau,,ruisseau du rif-tronchard
"MULTIPOINT ((5.67409576624472 44.8961067075642))",COURDEAU0000002000796564,Cours d'eau,,ruisseau d'herbelon
"MULTIPOINT ((5.67131858604534 44.985621391939))",COURDEAU0000002000796538,Cours d'eau,,ruisseau des envers
"MULTIPOINT ((5.67944118139475 45.1454553466533))",COURDEAU0000002000796509,Cours d'eau,,ruisseau des boutonnières
"MULTIPOINT ((5.71384512487887 44.8916280821001))",COURDEAU0000002000796125,Cours d'eau,,ruisseau de la combe du chien
"MULTIPOINT ((5.75667585177519 44.9208368969368))",COURDEAU0000002000796119,Cours d'eau,,ruisseau des plagneux
"MULTIPOINT ((5.68196317539945 45.2746914746148))",COURDEAU0000002000796486,Cours d'eau,,ruisseau de lanfray
"MULTIPOINT ((5.66992720214052 45.1681958247696))",COURDEAU0000002000796503,Cours d'eau,,ruisseau des arcelles
"MULTIPOINT ((5.7247669736407 45.2430613425204))",COURDEAU0000002000796074,Cours d'eau,,ruisseau des groules
"MULTIPOINT ((5.74786189252937 45.2903394394722))",COURDEAU0000002000796054,Cours d'eau,,le pissou
"MULTIPOINT ((5.72765786644997 45.2720208937005))",COURDEAU0000002000796067,Cours d'eau,,le coléon
"MULTIPOINT ((5.76976851318191 45.3338683959111))",COURDEAU0000002000796047,Cours d'eau,,ruisseau de valombré
"MULTIPOINT ((5.74915431981651 45.4172629505008))",COURDEAU0000002000796019,Cours d'eau,,l'aigue-noire
"MULTIPOINT ((5.75335381184062 45.3163374548241))",COURDEAU0000002000796045,Cours d'eau,,ruisseau de charmant som
"MULTIPOINT ((5.99065035141565 45.4717984747817))",COURDEAU0000002000795334,Cours d'eau,,le béal de l'ormet
"MULTIPOINT ((5.98829082676158 45.2091217720705))",COURDEAU0000002000795394,Cours d'eau,,ruisseau de crop
"MULTIPOINT ((6.01673888420171 45.3488017914255))",COURDEAU0000002000795365,Cours d'eau,,ruisseau du mas
"MULTIPOINT ((6.00886074763515 45.4010436061471))",COURDEAU0000002000795348,Cours d'eau,,ruisseau de maupas
"MULTIPOINT ((6.04955463136152 45.255906452747))",COURDEAU0000002000794889,Cours d'eau,,ruisseau du pra
"MULTIPOINT ((6.08655792973628 44.9301443416598))",COURDEAU0000002000794993,Cours d'eau,,ruisseau des combes
"MULTIPOINT ((6.07319472248432 44.96494094972))",COURDEAU0000002000794979,Cours d'eau,,ruisseau de l'embernard
"MULTIPOINT ((6.07215085335419 44.9813653006846))",COURDEAU0000002000794966,Cours d'eau,,ruisseau de la rousse
"MULTIPOINT ((6.07498810012228 44.9850604925351))",COURDEAU0000002000794967,Cours d'eau,,ruisseau du lauvitel
"MULTIPOINT ((5.75957869829885 44.8199894987168))",COURDEAU0000002000796141,Cours d'eau,,ruisseau des granges
"MULTIPOINT ((5.75888725390459 44.8549058932509))",COURDEAU0000002000796134,Cours d'eau,,ruisseau des fontaines
"MULTIPOINT ((5.81413657022401 44.7916529338448))",COURDEAU0000002000796147,Cours d'eau,,ruisseau de pierre aigu
"MULTIPOINT ((6.05745811591707 45.169187839825))",COURDEAU0000002000794922,Cours d'eau,,ruisseau de pierre-pique
"MULTIPOINT ((5.77854721646276 44.7530404915607))",COURDEAU0000002000796160,Cours d'eau,,ruisseau de bousson
"MULTIPOINT ((5.79338594928858 44.7817807758427))",COURDEAU0000002000796148,Cours d'eau,,torrent de la pisse
"MULTIPOINT ((5.78570261821132 45.246545605881))",COURDEAU0000002000796071,Cours d'eau,,torrent du mont garin
"MULTIPOINT ((5.81604706325057 44.8652611228225))",COURDEAU0000002000796121,Cours d'eau,,ruisseau des blandis
"MULTIPOINT ((5.82825491186754 44.8592443008443))",COURDEAU0000002000796130,Cours d'eau,,ruisseau du cerf
"MULTIPOINT ((5.83888656349683 44.8502600602464))",COURDEAU0000002000796127,Cours d'eau,,gros ruisseau
"MULTIPOINT ((6.13292259440393 45.3315735465337))",COURDEAU0000002000794864,Cours d'eau,,torrent pissé de l'aret
"MULTIPOINT ((5.91912000724874 44.7676406938066))",COURDEAU0000002000795492,Cours d'eau,,torrent de la combe de lucles
"MULTIPOINT ((5.92135083439483 44.7886456088011))",COURDEAU0000002000795484,Cours d'eau,,la souloise
"MULTIPOINT ((5.9247123416596 44.7815224751162))",COURDEAU0000002000795483,Cours d'eau,,ruisseau de l'aup
"MULTIPOINT ((6.01022198751036 44.857376376886))",COURDEAU0000002000795018,Cours d'eau,,ruisseau de marcoz
"MULTIPOINT ((5.96013591545119 44.7956223425267))",COURDEAU0000002000795428,Cours d'eau,,combe du faraut
"MULTIPOINT ((6.00342637900992 44.8520104408614))",COURDEAU0000002000795033,Cours d'eau,,ruisseau de fallavaux
"MULTIPOINT ((6.03057531475421 44.8488908705151))",COURDEAU0000002000795029,Cours d'eau,,ruisseau de la réméouse
"MULTIPOINT ((5.87451421137821 45.3631534089295))",COURDEAU0000002000796022,Cours d'eau,,ruisseau de l'étourière
"MULTIPOINT ((6.1232359841004 45.0725386984198))",COURDEAU0000002000794942,Cours d'eau,,rif fournel
"MULTIPOINT ((6.12164890256812 44.9353965500222))",COURDEAU0000002000794989,Cours d'eau,,ruisseau de la gasseyre
"MULTIPOINT ((6.12330298207671 44.9394012461624))",COURDEAU0000002000794988,Cours d'eau,,ruisseau du saut de la vieille
"MULTIPOINT ((5.75667556130496 44.9002981861645))",COURDEAU0000002000796118,Cours d'eau,,ruisseau de prunieres
"MULTIPOINT ((5.77964243302474 44.9686745796057))",COURDEAU0000002000796112,Cours d'eau,,canal du moulin
"MULTIPOINT ((5.80235173781276 44.8991883071125))",COURDEAU0000002000796117,Cours d'eau,,ruisseau de champagne
"MULTIPOINT ((5.84452442263402 44.9591187447756))",COURDEAU0000002000796105,Cours d'eau,,ruisseau du bourget
"MULTIPOINT ((5.793096763762 45.1522209110392))",COURDEAU0000002000796084,Cours d'eau,,ruisseau de la montagne
"MULTIPOINT ((5.7946585503272 45.0938621543067))",COURDEAU0000002000796090,Cours d'eau,,ruisseau des mailles
"MULTIPOINT ((5.8200775955956 44.9457644584004))",COURDEAU0000002000796116,Cours d'eau,,ruisseau de nantette
"MULTIPOINT ((5.81517374394979 45.0000605107701))",COURDEAU0000002000796098,Cours d'eau,,la rine
"MULTIPOINT ((5.7800794219211 45.2386975165184))",COURDEAU0000002000796070,Cours d'eau,,torrent de gamond
"MULTIPOINT ((5.82998869485971 44.9789186162285))",COURDEAU0000002000796110,Cours d'eau,,la jonche
"MULTIPOINT ((5.78804564705471 45.3116661113972))",COURDEAU0000002000796042,Cours d'eau,,ruisseau du pissot
"MULTIPOINT ((5.85746799766804 45.1043117932074))",COURDEAU0000002000796086,Cours d'eau,,ruisseau du rocher blanc
"MULTIPOINT ((5.78830494512825 45.2463752793854))",COURDEAU0000002000796072,Cours d'eau,,torrent de l'aiguille
"MULTIPOINT ((5.80530980518467 45.3840139257529))",COURDEAU0000002000796028,Cours d'eau,,ruisseau de saint-bruno
"MULTIPOINT ((5.80624370455421 45.4060466502714))",COURDEAU0000002000796017,Cours d'eau,,riou-brigoud
"MULTIPOINT ((5.81258696195135 45.4093610633217))",COURDEAU0000002000796018,Cours d'eau,,ruisseau dixhuitrieux
"MULTIPOINT ((5.8315134412291 45.3861666742308))",COURDEAU0000002000796023,Cours d'eau,,ruisseau de la grenaz
"MULTIPOINT ((5.82658511106687 45.2080299537125))",COURDEAU0000002000796078,Cours d'eau,,ruisseau du domeynon
"MULTIPOINT ((5.82658511106687 45.2080299537125))",COURDEAU0000002000796078,Cours d'eau,,ruisseau du doménon
"MULTIPOINT ((5.85133548509052 45.2155412642643))",COURDEAU0000002000796068,Cours d'eau,,ruisseau du versoud
"MULTIPOINT ((5.86164417307152 45.3120798938231))",COURDEAU0000002000796036,Cours d'eau,,ruisseau des terreaux
"MULTIPOINT ((5.87199272026075 45.3406758358404))",COURDEAU0000002000796030,Cours d'eau,,ruisseau de bellefond
"MULTIPOINT ((5.86286658089644 45.3459446518781))",COURDEAU0000002000796031,Cours d'eau,,ruisseau de la saulce
"MULTIPOINT ((5.87690480298549 45.3735684819445))",COURDEAU0000002000796021,Cours d'eau,,ruisseau de regreny
"MULTIPOINT ((5.88905018654748 44.9475868614461))",COURDEAU0000002000795466,Cours d'eau,,ruisseau de la pisse
"MULTIPOINT ((5.89642578933317 44.9395700045909))",COURDEAU0000002000795465,Cours d'eau,,ruisseau de combe linière
"MULTIPOINT ((5.89993485300048 45.0918081541263))",COURDEAU0000002000795422,Cours d'eau,,cascade
"MULTIPOINT ((5.93641651885365 45.1780398538598))",COURDEAU0000002000795400,Cours d'eau,,ruisseau de jas-vieille
"MULTIPOINT ((5.90354867068968 45.0551703266138))",COURDEAU0000002000795427,Cours d'eau,,ruisseau de gavet
"MULTIPOINT ((6.06414959774563 45.1732952683334))",COURDEAU0000002000794917,Cours d'eau,,ruisseau de chalvet
"MULTIPOINT ((5.91065660335428 45.0352754329251))",COURDEAU0000002000795439,Cours d'eau,,ruisseau de l'emay
